"ID","Gender","Status","Children","Est Income","Car Owner","Age","LongDistance","International","Local","DroppedPeak","DroppedOffPeak","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","CHURN"
"3302","F","S","1","49072.00","N","70.00","23.5","0.00","10.74","1","0","Auto","Budget","Intnl_discount","34.25","1","F"
"3303","F","M","0","27371.80","Y","61.00","16.14","0.00","126.55","1","0","CC","FreeLocal","Standard","142.70","1","F"
"3306","M","M","0","71472.90","N","41.913333","16.02","0.00","114.20","8","0","CH","Budget","Standard","130.22","4","T"
"3307","M","M","0","95405.70","N","46.506667","7.74","0.00","6.21","1","0","CC","Budget","Standard","13.96","1","T"
"3308","M","S","0","95786.80","Y","57.553333","21.33","0.00","87.46","2","0","CC","Budget","Standard","108.79","4","T"
"3310","M","S","0","90321.60","N","39.00","0.87","0.00","11.52","1","0","Auto","FreeLocal","Intnl_discount","12.39","2","F"
"3311","M","D","1","90478.60","N","54.553333","18.02","0.00","136.47","0","0","CC","FreeLocal","Standard","154.49","4","T"
"3312","F","M","2","56187.00","N","41.00","8.09","0.00","13.74","0","0","CH","Budget","Standard","21.83","2","F"
"3315","F","S","1","42000.00","N","24.393333","23.56","0.00","206.08","0","0","CC","Budget","Intnl_discount","229.64","3","T"
"3317","M","M","0","9780.66","N","24.546667","2.8","7.27","11.32","0","1","CC","FreeLocal","Standard","21.39","2","F"
"3321","M","M","2","53010.80","N","18.84","12.45","0.00","46.42","0","4","CC","FreeLocal","Standard","58.87","3","F"
"3322","M","M","2","75004.50","N","64.80","26.52","0.00","32.19","0","0","CC","Budget","Intnl_discount","58.72","4","F"
"3325","M","M","0","19749.30","N","60.366667","20.22","0.00","13.94","0","0","CC","Budget","Standard","34.17","4","F"
"3326","M","S","1","57626.90","Y","43.906667","9.38","0.00","38.96","0","0","CC","Budget","Standard","48.35","2","F"
"3327","M","D","0","20078.00","N","32.846667","9.65","0.00","6.33","0","0","CC","Budget","Intnl_discount","15.98","2","F"
"3328","F","M","2","47902.00","N","26.033333","17.44","4.94","49.92","0","1","Auto","FreeLocal","Standard","72.31","3","F"
"3329","M","M","1","7545.96","Y","16.753333","22.39","0.00","178.36","0","0","CC","Budget","Standard","200.75","1","T"
"3333","M","S","2","89459.90","N","53.28","11.54","1.61","22.90","3","0","CC","FreeLocal","Standard","36.05","4","T"
"3336","F","S","1","13576.50","N","39.426667","14.83","0.00","25.66","2","0","CC","Budget","Standard","40.49","2","T"
"3338","F","M","2","42031.80","N","50.753333","20.45","0.00","39.33","5","0","CH","Budget","Intnl_discount","59.78","3","F"
"3343","M","S","2","43634.50","N","21.78","29.44","9.42","104.64","0","0","CC","Budget","Standard","143.50","3","T"
"3347","F","S","1","13109.10","N","62.606667","22.38","0.00","40.48","0","0","Auto","Budget","Standard","62.87","2","T"
"3348","M","S","1","92647.50","N","56.046667","16.04","5.74","10.34","0","0","CC","Budget","Standard","32.13","4","T"
"3349","F","S","2","21021.60","Y","62.753333","3.75","0.00","11.19","2","0","CC","Budget","Standard","14.95","2","T"
"3350","M","S","0","74460.70","Y","55.34","25.53","0.99","179.93","6","0","CC","FreeLocal","Standard","206.46","4","T"
"3352","F","S","2","28787.40","N","41.666667","27.97","0.00","58.09","1","0","Auto","Budget","Standard","86.06","4","T"
"3355","M","M","1","13091.60","N","59.126667","22.79","0.00","20.26","1","0","CC","Budget","Intnl_discount","43.06","2","F"
"3358","F","M","2","62061.80","Y","45.92","29.86","0.00","52.22","1","0","Auto","FreeLocal","Standard","82.08","3","F"
"3359","F","M","1","20550.90","Y","22.12","27.72","0.86","57.06","2","0","CC","Budget","Standard","85.64","1","T"
"3362","M","M","2","1765.41","N","18.766667","3.04","0.00","44.95","1","0","CC","FreeLocal","Standard","47.99","3","F"
"3363","F","S","2","19131.10","N","56.186667","22.15","0.00","34.91","1","0","Auto","Budget","Standard","57.07","1","T"
"3367","F","S","2","6440.46","Y","42.00","22.66","0.00","27.20","8","0","CH","Budget","Standard","49.86","4","F"
"3369","M","M","2","28766.90","N","46.84","6.11","0.00","58.08","1","0","CC","Budget","Standard","64.20","3","F"
"3374","M","M","2","91272.20","Y","25.033333","26.99","0.00","13.01","2","0","CC","FreeLocal","Standard","40.00","3","F"
"3379","F","S","0","73228.30","N","43.00","22.47","0.00","28.11","1","0","Auto","Budget","Standard","50.58","1","F"
"3382","M","M","1","64792.30","N","52.146667","13.05","1.51","36.84","3","0","CH","FreeLocal","Standard","51.41","4","T"
"3384","F","S","0","93322.10","Y","40.313333","29.92","0.00","8.79","2","0","CH","Budget","Intnl_discount","38.72","1","T"
"3387","M","M","2","49910.70","Y","51.52","27.42","0.00","23.72","5","0","CC","Budget","Standard","51.14","2","F"
"3388","M","M","0","76161.40","Y","44.573333","11.96","0.00","25.58","0","0","CC","FreeLocal","Standard","37.55","3","T"
"3389","F","M","2","55860.00","Y","14.573333","16.01","0.00","10.35","0","0","CC","FreeLocal","Intnl_discount","26.37","2","F"
"3396","M","M","2","57360.80","Y","53.253333","10.36","0.00","57.25","0","0","CC","FreeLocal","Standard","67.61","4","F"
"3397","M","M","1","92414.70","Y","45.513333","29.43","0.00","10.62","2","0","CC","FreeLocal","Standard","40.06","3","T"
"3399","F","S","2","14578.80","Y","60.933333","11.91","0.00","95.10","6","0","Auto","Budget","Standard","107.02","2","T"
"3400","F","M","2","87578.20","Y","53.366667","0.29","0.00","22.15","1","0","CC","Budget","Standard","22.44","4","F"
"3401","F","M","2","86695.40","N","13.906667","25.94","0.00","32.09","1","0","CC","FreeLocal","Standard","58.03","2","F"
"3402","M","M","1","5306.11","N","39.093333","5.52","0.00","17.42","1","0","CH","Budget","Standard","22.94","2","F"
"3405","F","M","0","83287.00","N","58.56","29.64","0.00","90.18","2","4","Auto","FreeLocal","Intnl_discount","119.82","3","F"
"3406","M","M","1","2067.82","N","47.853333","15.25","0.00","70.65","1","0","CC","Budget","Intnl_discount","85.90","1","F"
"3409","M","M","2","30665.20","Y","22.88","5.83","8.32","63.28","1","0","Auto","FreeLocal","Standard","77.44","4","F"
"3410","F","M","1","83287.00","Y","49.00","6.08","0.00","30.95","8","0","Auto","FreeLocal","Intnl_discount","37.04","3","F"
"3411","M","M","1","98680.40","Y","58.706667","17.58","0.00","8.85","1","0","CH","FreeLocal","Intnl_discount","26.44","3","T"
"3412","F","M","2","65619.70","Y","52.646667","13.56","0.00","144.66","2","0","CC","Budget","Standard","158.22","2","F"
"3413","M","M","1","95620.30","Y","49.12","10.91","0.00","93.61","1","0","CC","Budget","Standard","104.53","1","T"
"3414","F","D","1","85275.00","N","62.00","22.48","0.00","151.61","0","0","Auto","FreeLocal","Intnl_discount","174.09","4","F"
"3415","F","M","1","66921.40","Y","47.00","15.7","0.00","8.97","0","0","CC","FreeLocal","Intnl_discount","24.67","2","F"
"3416","F","M","1","98453.60","Y","48.00","13.72","0.00","11.65","0","0","Auto","FreeLocal","Standard","25.38","1","F"
"3418","F","S","2","57420.00","Y","62.00","25.18","0.00","252.53","0","1","Auto","Budget","Standard","277.72","1","F"
"3419","M","M","0","66000.00","N","41.00","3.93","3.73","26.69","0","1","CC","FreeLocal","Standard","34.35","1","T"
"3420","F","M","2","47639.10","N","41.00","17.48","0.00","39.62","0","0","CC","Budget","Intnl_discount","57.11","4","F"
"3423","F","S","0","39461.00","N","22.226667","22.87","0.28","103.52","0","1","CC","FreeLocal","Standard","126.68","4","T"
"3424","M","M","1","47371.00","Y","54.96","4.98","7.69","258.29","0","0","CC","Budget","Intnl_discount","270.97","4","F"
"3425","F","S","0","89813.60","N","12.846667","14.94","1.96","149.26","0","0","CC","FreeLocal","Intnl_discount","166.18","4","F"
"3427","M","S","1","16432.10","Y","20.92","20.41","8.89","80.47","0","0","CH","Budget","Intnl_discount","109.78","1","T"
"3430","F","S","1","540.40","Y","39.213333","12.34","0.00","7.75","0","0","Auto","Budget","Intnl_discount","20.10","4","T"
"3432","F","M","2","80087.70","N","41.92","8.74","0.00","22.82","0","0","CC","FreeLocal","Standard","31.56","3","F"
"3433","F","M","2","59691.30","N","38.04","21.94","0.00","256.70","1","0","CC","Budget","Standard","278.65","1","F"
"3434","F","S","2","11251.10","Y","62.00","28.42","0.00","113.48","0","0","CC","FreeLocal","Standard","141.91","4","T"
"3438","F","S","2","93559.10","N","57.62","1.52","0.00","29.90","0","0","CC","Budget","Standard","31.42","4","F"
"3439","F","S","2","3416.62","Y","22.76","18.97","0.00","104.73","0","0","CC","Budget","Standard","123.70","2","T"
"3440","F","S","1","93454.30","Y","48.533333","18.94","0.00","25.18","0","0","Auto","FreeLocal","Standard","44.13","3","F"
"3441","M","M","0","5745.00","Y","15.38","26.4","0.00","17.71","0","0","CC","FreeLocal","Standard","44.11","2","T"
"3448","F","M","2","11234.70","Y","49.046667","0.69","0.00","112.72","0","0","CC","Budget","Standard","113.42","4","F"
"3450","F","M","1","82931.30","N","64.64","19.24","0.00","118.00","0","0","Auto","FreeLocal","Standard","137.25","4","F"
"3451","F","M","2","57483.90","N","44.026667","17.01","0.00","27.29","0","0","CH","Budget","Standard","44.30","1","F"
"3453","F","S","2","21274.00","N","45.526667","10.87","0.00","32.43","0","0","Auto","FreeLocal","Standard","43.31","1","T"
"3454","F","M","2","28267.00","N","30.093333","21.87","0.00","192.53","0","0","CC","FreeLocal","Standard","214.41","1","F"
"3456","F","M","2","36725.10","N","55.793333","8.65","9.22","77.00","0","0","CH","Budget","Standard","94.88","4","F"
"3460","M","S","1","94188.30","N","57.546667","20.86","0.86","19.78","1","0","CC","Budget","Standard","41.51","2","T"
"3463","F","M","2","91861.00","Y","41.98","15.32","0.00","6.74","1","0","CC","Budget","Standard","22.06","2","F"
"3466","F","S","1","12374.90","Y","33.493333","17.49","0.00","106.10","8","0","Auto","FreeLocal","Standard","123.59","4","T"
"3467","F","M","2","69133.90","Y","26.833333","8.58","0.00","37.73","1","0","CH","FreeLocal","Standard","46.32","3","F"
"3469","F","M","2","84948.00","Y","29.446667","11.14","0.00","12.58","2","0","CH","FreeLocal","Intnl_discount","23.73","3","F"
"3470","F","M","2","30998.80","N","40.96","2.4","0.00","50.50","1","0","Auto","Budget","Standard","52.91","2","F"
"3476","M","S","0","21416.50","N","35.653333","9.9","9.17","8.53","0","0","CC","FreeLocal","Intnl_discount","27.61","2","F"
"3480","M","M","2","78554.20","N","16.70","5.59","7.26","23.03","0","0","Auto","Budget","Standard","35.88","4","F"
"3481","F","M","2","38215.90","N","30.886667","0","0.00","0.97","0","0","Auto","Budget","Standard","0.97","4","F"
"3483","F","M","2","49745.30","N","47.966667","2.84","0.00","24.44","0","0","CH","Budget","Intnl_discount","27.28","2","F"
"3485","F","M","2","88427.00","N","13.86","22.46","4.16","43.34","0","0","CC","Budget","Standard","69.97","2","F"
"3486","F","M","2","98003.70","Y","26.273333","1.03","0.00","83.39","0","0","CC","FreeLocal","Intnl_discount","84.42","2","F"
"3487","M","S","0","89142.70","N","53.693333","3.76","8.13","5.01","0","0","CC","Budget","Intnl_discount","16.91","1","T"
"3488","F","S","0","74530.80","N","63.086667","20.89","0.49","106.50","0","0","Auto","FreeLocal","Intnl_discount","127.89","1","F"
"3495","F","M","2","76289.20","N","48.206667","22.2","0.00","82.43","0","0","CC","Budget","Intnl_discount","104.63","2","F"
"3497","M","M","1","66931.90","N","63.933333","11.72","0.39","5.35","0","0","CC","Budget","Standard","17.46","2","T"
"3498","F","M","2","9309.57","Y","25.44","8.56","0.00","99.73","0","0","CC","FreeLocal","Standard","108.30","2","F"
"3503","F","S","0","77726.40","N","56.72","14","0.00","9.51","3","0","Auto","Budget","Intnl_discount","23.52","2","F"
"3505","F","S","1","2800.68","N","45.673333","28.45","0.00","106.30","2","0","CC","Budget","Standard","134.75","1","T"
"3508","F","M","2","90271.60","N","44.926667","13.96","0.00","96.43","5","0","CC","FreeLocal","Standard","110.40","3","F"
"3512","F","M","2","64816.60","Y","31.126667","21","0.00","6.87","0","0","CC","Budget","Standard","27.87","1","F"
"3513","F","M","2","98217.10","N","44.98","29.49","0.00","13.24","0","0","CC","FreeLocal","Standard","42.74","3","F"
"3516","F","S","0","15989.30","N","61.693333","3.67","0.00","25.49","0","1","CC","Budget","Intnl_discount","29.17","2","T"
"3522","M","S","1","84978.10","N","21.64","5.03","7.68","76.07","2","0","CH","FreeLocal","Intnl_discount","88.79","2","F"
"3523","F","M","2","36647.90","N","49.986667","21.41","0.00","85.96","6","0","CC","Budget","Intnl_discount","107.38","1","T"
"3524","F","S","0","64319.20","N","41.226667","3.01","0.00","37.15","1","0","CH","Budget","Intnl_discount","40.16","1","T"
"3525","F","S","1","73338.00","N","48.246667","20.92","0.00","9.01","1","0","Auto","Budget","Intnl_discount","29.93","1","T"
"3526","F","S","0","433.74","N","60.746667","3.3","0.00","40.91","1","0","CC","FreeLocal","Standard","44.22","4","T"
"3527","F","M","2","16962.20","N","45.36","18.6","0.00","8.96","2","0","CC","Budget","Standard","27.57","3","F"
"3529","M","M","2","10708.30","N","26.026667","20.83","4.85","117.26","1","0","CH","Budget","Intnl_discount",,"1","F"
"3532","F","M","0","2031.61","N","20.30","21.64","0.00","87.40","1","0","CC","Budget","Standard","109.04","3","T"
"3535","F","S","2","16938.50","N","41.00","13.35","0.00","8.76","8","0","CH","FreeLocal","Standard","22.11","1","F"
"3538","F","M","0","55221.00","N","46.00","0.49","0.00","15.20","1","0","CC","FreeLocal","Standard","15.69","4","F"
"3539","F","M","1","8073.11","N","70.00","28.7","0.00","60.35","2","0","Auto","FreeLocal","Standard","89.05","3","F"
"3540","M","M","1","95448.60","Y","53.68","24.24","0.00","5.21","1","0","CH","Budget","Standard","29.46","3","F"
"3541","M","S","1","24141.50","Y","17.006667","28.82","0.00","97.05","3","0","CC","FreeLocal","Standard","125.87","4","T"
"3542","M","S","2","63152.60","Y","63.173333","29.93","0.00","40.07","2","0","CC","Budget","Intnl_discount","70.01","4","F"
"3544","M","S","2","72084.70","N","55.64","29.11","0.00","9.02","5","0","CC","Budget","Intnl_discount","38.13","2","F"
"3545","F","S","0","42760.50","N","61.00","13.47","0.00","40.23","0","0","CC","Budget","Standard","53.70","4","F"
"3546","F","S","1","49072.00","N","55.00","23.5","0.00","10.74","0","0","Auto","Budget","Intnl_discount","34.25","1","F"
"3547","F","M","0","27371.80","Y","52.00","16.14","0.00","126.55","0","0","CC","FreeLocal","Standard","142.70","3","F"
"3550","M","M","1","71472.90","N","41.913333","16.02","0.00","114.20","2","0","CH","Budget","Standard","130.22","2","T"
"3551","M","M","0","95405.70","N","46.506667","7.74","0.00","6.21","6","0","CC","Budget","Standard","13.96","3","T"
"3552","M","S","0","95786.80","Y","57.553333","21.33","0.00","87.46","1","0","CC","Budget","Standard","108.79","3","T"
"3554","M","S","0","90321.60","N","55.113333","0.87","0.00","11.52","1","0","CC","FreeLocal","Intnl_discount","12.39","4","T"
"3555","M","S","1","90478.60","N","54.553333","18.02","0.00","136.47","1","0","CH","FreeLocal","Standard","154.49","1","T"
"3556","F","M","2","56187.00","N","43.00","8.09","0.00","13.74","2","0","CH","Budget","Standard","21.83","1","F"
"3559","F","S","1","35089.00","N","24.393333","23.56","0.00","206.08","1","0","CC","Budget","Intnl_discount","229.64","3","T"
"3565","M","M","2","53010.80","N","18.84","12.45","0.00","46.42","1","4","CC","FreeLocal","Standard","58.87","4","F"
"3566","M","M","1","75004.50","N","64.80","26.52","0.00","32.19","8","0","CC","Budget","Intnl_discount","58.72","3","F"
"3569","M","M","0","19749.30","N","60.366667","20.22","0.00","13.94","1","0","CC","Budget","Standard","34.17","3","F"
"3570","M","S","1","57626.90","Y","43.906667","9.38","0.00","38.96","2","0","CC","Budget","Standard","48.35","2","F"
"3571","M","S","0","20078.00","N","32.846667","9.65","0.00","6.33","1","0","CC","Budget","Intnl_discount","15.98","2","F"
"3572","F","M","2","47902.00","N","26.033333","17.44","4.94","49.92","0","1","Auto","FreeLocal","Standard","72.31","4","F"
"3573","M","M","1","7545.96","Y","16.753333","22.39","0.00","178.36","0","0","CC","Budget","Standard","200.75","4","T"
"3577","M","S","2","89459.90","N","53.28","11.54","1.61","22.90","0","0","CC","FreeLocal","Standard","36.05","3","T"
"3580","F","S","1","13576.50","N","39.426667","14.83","0.00","25.66","0","0","CC","Budget","Standard","40.49","3","T"
"3582","F","M","2","42031.80","N","50.753333","20.45","0.00","39.33","0","0","CH","Budget","Intnl_discount","59.78","3","F"
"3587","M","S","2","43634.50","N","21.78","29.44","9.42","104.64","0","0","CC","Budget","Standard","143.50","2","T"
"3591","F","S","1","13109.10","N","62.606667","22.38","0.00","40.48","0","0","Auto","Budget","Standard","62.87","4","T"
"3592","M","S","1","92647.50","N","56.046667","16.04","5.74","10.34","0","0","CC","Budget","Standard","32.13","4","T"
"3593","F","S","2","21021.60","Y","62.753333","3.75","0.00","11.19","0","0","CC","Budget","Standard","14.95","2","T"
"3594","M","S","0","74460.70","Y","55.34","25.53","0.99","179.93","0","0","CC","FreeLocal","Standard","206.46","4","T"
"3596","F","S","2","28787.40","N","41.666667","27.97","0.00","58.09","0","0","Auto","Budget","Standard","86.06","1","T"
"3599","M","M","1","13091.60","N","59.126667","22.79","0.00","20.26","0","0","CC","Budget","Intnl_discount","43.06","1","F"
"3602","F","M","2","62061.80","Y","45.92","29.86","0.00","52.22","1","0","Auto","FreeLocal","Standard","82.08","2","F"
"3603","F","M","1","20550.90","Y","22.12","27.72","0.86","57.06","0","0","CC","Budget","Standard","85.64","1","T"
"3606","M","M","2","1765.41","N","18.766667","3.04","0.00","44.95","0","0","CC","FreeLocal","Standard","47.99","4","F"
"3607","F","S","2","19131.10","N","56.186667","22.15","0.00","34.91","0","0","Auto","Budget","Standard","57.07","3","T"
"3611","F","S","2","6440.46","Y","41.00","22.66","0.00","27.20","0","0","CH","Budget","Standard","49.86","3","F"
"3613","M","S","0","28766.90","N","46.84","6.11","0.00","58.08","0","0","CC","Budget","Standard","64.20","2","F"
