ID,Sex,Region,Children,Est_Income,Car_Owner,Status,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year,Response,Age_BIN
3469,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,3,6,Did Not Respond,2
3470,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,2,1,Did Not Respond,3
3476,M,1,0,21416.5,N,S,CC,FreeLocal,High Income Families,6,8.53,2,5,Did Not Respond,2
3480,M,3,2,78554.2,N,M,Auto,Budget,Married No Kids,7,23.03,4,3,Did Not Respond,1
3481,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,4,0,Did Not Respond,2
3483,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,2,1,Did Not Respond,3
3485,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,2,11,Did Not Respond,1
3486,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,2,1,Did Not Respond,2
3487,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,1,2,Responded,4
3488,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,1,10,Did Not Respond,4
3495,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,2,11,Did Not Respond,3
3497,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,2,6,Responded,4
3498,F,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,2,4,Did Not Respond,2
3503,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,2,7,Did Not Respond,4
3505,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,1,14,Responded,3
3508,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,3,7,Did Not Respond,3
3512,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,1,11,Did Not Respond,2
3513,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,3,15,Did Not Respond,3
3516,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,2,2,Responded,4
3522,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,2,3,Did Not Respond,1
3523,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,1,11,Did Not Respond,3
3524,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
3525,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,1,10,Responded,3
3526,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,4,2,Responded,4
3527,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,3,9,Did Not Respond,3
3529,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,1,10,Did Not Respond,2
3532,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,3,11,Responded,1
3535,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,1,7,Did Not Respond,3
3538,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,4,0,Did Not Respond,3
3539,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,3,14,Did Not Respond,5
3540,M,2,1,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,3,12,Did Not Respond,4
3541,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,4,14,Responded,1
3542,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,4,15,Responded,4
3544,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,2,15,Did Not Respond,4
3545,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,4,7,Responded,4
3546,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,1,12,Did Not Respond,4
3547,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,3,8,Did Not Respond,4
3550,M,2,1,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,2,8,Responded,3
3551,M,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,3,4,Responded,3
3552,M,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,3,11,Responded,4
3554,M,1,0,90321.6,N,S,CC,FreeLocal,High Income Families,2,11.52,4,0,Responded,4
3555,M,2,1,90478.6,N,S,CH,FreeLocal,Low Value and No Kids,31,136.47,1,9,Responded,4
3556,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,1,4,Responded,3
3559,F,2,1,35089,N,S,CC,Budget,High Income Families,46,206.08,3,12,Responded,1
3565,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,4,6,Did Not Respond,1
3566,M,2,1,75004.5,N,M,CC,Budget,High Income Families,12,32.19,3,13,Did Not Respond,5
3569,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,3,10,Did Not Respond,4
3570,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,2,5,Did Not Respond,3
3571,M,1,0,20078,N,S,CC,Budget,High Income Families,3,6.33,2,5,Did Not Respond,2
3572,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,4,9,Did Not Respond,2
3573,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,4,11,Responded,1
3577,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,3,6,Did Not Respond,4
3580,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,3,7,Responded,3
3582,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,3,10,Did Not Respond,3
3587,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,2,15,Did Not Respond,1
3591,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,4,11,Responded,4
3592,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,4,8,Responded,4
3593,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,2,2,Responded,4
3594,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,4,13,Responded,4
3596,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,1,14,Responded,3
3599,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,1,11,Did Not Respond,4
3602,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,2,15,Did Not Respond,3
3603,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,1,14,Responded,1
3606,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,4,2,Did Not Respond,1
3607,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,3,11,Responded,4
3611,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,3,11,Did Not Respond,3
3613,M,1,0,28766.9,N,S,CC,Budget,High Income Families,13,58.08,2,3,Did Not Respond,3
3618,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,3,13,Did Not Respond,1
3623,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,3,11,Did Not Respond,3
3626,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,4,7,Responded,4
3628,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Responded,3
3631,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,1,14,Did Not Respond,4
3632,M,2,1,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,4,6,Responded,3
3633,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,3,8,Did Not Respond,1
3640,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,4,5,Did Not Respond,4
3641,M,1,0,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,4,15,Responded,3
3643,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,1,6,Responded,4
3644,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,1,0,Did Not Respond,4
3645,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,3,13,Did Not Respond,1
3649,F,1,0,77000,N,M,Auto,FreeLocal,Married No Kids,24,90.18,3,15,Did Not Respond,3
3650,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,1,8,Did Not Respond,3
3653,F,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,2,3,Did Not Respond,1
3654,F,2,1,83287,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,4,3,Did Not Respond,3
3655,M,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,2,9,Responded,4
3656,F,3,2,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,1,7,Did Not Respond,3
3657,M,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,3,5,Responded,3
3658,F,1,0,85275,N,S,Auto,FreeLocal,Married No Kids,35,151.61,1,11,Did Not Respond,5
3659,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,4,8,Did Not Respond,5
3660,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,1,7,Did Not Respond,4
3662,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,3,13,Did Not Respond,4
3663,M,1,0,70000,N,M,CC,FreeLocal,High Income Families,7,26.69,4,2,Responded,3
3664,F,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,3,9,Did Not Respond,4
3667,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,4,11,Responded,1
3668,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
3671,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,3,10,Responded,1
3672,F,3,2,67388,N,M,CC,Budget,High Income Families,19,91.04,3,2,Responded,4
3673,F,3,2,84166.1,N,M,CC,Budget,High Income Families,3,11.74,2,2,Responded,4
3674,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,4,6,Responded,3
3675,M,3,2,59613.1,N,M,CC,Budget,High Income Families,35,163.41,1,6,Responded,2
3676,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,2,4,Did Not Respond,3
3677,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,2,11,Did Not Respond,2
3678,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,2,14,Responded,3
3679,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,2,12,Responded,4
3680,M,2,1,67388,N,M,CC,Budget,High Income Families,19,91.04,3,2,Responded,4
3681,M,2,1,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3682,F,3,2,93559.1,N,S,CC,Budget,High Income Families,6,29.9,4,1,Did Not Respond,4
3683,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,3,9,Responded,1
3684,F,2,1,93454.3,Y,D,Auto,FreeLocal,Married No Kids,9,25.18,1,9,Did Not Respond,3
3685,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,3,13,Responded,1
3686,M,3,2,59613.1,N,M,CC,Budget,High Income Families,35,163.41,2,6,Responded,2
3687,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,3,12,Responded,4
3688,M,2,1,67388,N,M,CC,Budget,High Income Families,19,91.04,4,2,Responded,4
3689,M,1,0,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3690,M,3,2,60095.2,Y,S,Auto,Budget,Married No Kids,24,116.14,2,1,Did Not Respond,1
3692,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,1,0,Did Not Respond,3
3694,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,2,10,Did Not Respond,5
3695,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,4,9,Did Not Respond,3
3696,M,3,2,59613.1,N,M,CC,Budget,High Income Families,35,163.41,4,6,Responded,2
3697,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,1,5,Responded,3
3698,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,2,11,Did Not Respond,2
3699,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,2,12,Responded,4
3700,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,1,4,Did Not Respond,4
3701,M,1,0,67388,N,M,CC,Budget,High Income Families,19,91.04,4,2,Responded,4
3702,M,1,0,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3703,M,1,0,67388,N,M,CC,Budget,High Income Families,19,91.04,3,2,Responded,4
3704,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,2,10,Responded,4
3705,M,2,1,84166.1,N,D,CC,Budget,High Income Families,3,11.74,2,2,Did Not Respond,2
3706,M,3,2,59613.1,N,M,CC,Budget,High Income Families,35,163.41,1,6,Did Not Respond,2
3707,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,1,8,Did Not Respond,3
3708,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,2,12,Did Not Respond,4
3709,M,2,1,67388,N,M,CC,Budget,High Income Families,19,91.04,3,2,Responded,4
3710,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,2,9,Responded,2
3711,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,2,4,Did Not Respond,2
3712,M,1,0,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3713,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,3,6,Did Not Respond,2
3714,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,1,1,Did Not Respond,3
3715,M,3,2,59613.1,N,M,CC,Budget,High Income Families,40,163.41,2,6,Responded,2
3716,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,3,12,Responded,4
3717,M,1,0,67388,N,M,CC,Budget,High Income Families,19,91.04,4,2,Responded,4
3718,M,1,0,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3719,M,3,2,59613.1,N,M,CC,Budget,High Income Families,27,163.41,4,6,Responded,2
3720,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,3,5,Did Not Respond,2
3721,M,3,2,45429.7,Y,M,CH,FreeLocal,Low Value and No Kids,20,73.04,2,12,Responded,4
3722,M,2,1,67388,N,M,CC,Budget,High Income Families,19,91.04,4,2,Responded,4
3723,M,2,1,84166.1,N,M,CC,Budget,High Income Families,3,11.74,1,2,Responded,4
3724,M,2,1,78554.2,N,S,Auto,Budget,Married No Kids,7,23.03,2,3,Did Not Respond,1
3725,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,2,0,Did Not Respond,2
3727,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,4,1,Did Not Respond,3
3728,M,3,2,59613.1,N,M,CC,Budget,High Income Families,35,163.41,1,6,Responded,2
3729,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,3,11,Did Not Respond,1
3730,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,2,1,Did Not Respond,2
3731,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,4,2,Responded,4
3732,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,4,10,Did Not Respond,4
3739,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,2,11,Did Not Respond,3
3741,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,1,6,Responded,4
3742,F,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,4,4,Did Not Respond,2
3747,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,1,7,Did Not Respond,4
3749,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,2,14,Responded,3
3752,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,3,7,Did Not Respond,3
3756,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,4,11,Did Not Respond,2
3757,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,2,15,Did Not Respond,3
3760,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,1,2,Responded,4
3766,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,1,3,Responded,1
3767,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,2,11,Responded,3
3768,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
3769,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,2,10,Responded,3
3770,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,3,2,Responded,4
3771,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,1,9,Did Not Respond,3
3773,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,1,10,Did Not Respond,2
3776,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,2,11,Responded,1
3779,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,2,7,Did Not Respond,3
3782,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,1,0,Did Not Respond,3
3783,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,1,14,Did Not Respond,3
3784,M,2,1,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,4,12,Did Not Respond,4
3785,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,4,14,Responded,1
3786,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,3,15,Did Not Respond,4
3788,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,2,15,Did Not Respond,4
3789,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,1,7,Did Not Respond,3
3790,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,1,12,Did Not Respond,4
3791,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,4,8,Did Not Respond,4
3794,M,1,0,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,3,8,Responded,3
3795,M,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,1,4,Responded,3
3796,M,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,4,11,Did Not Respond,4
3798,M,1,0,90321.6,N,S,Auto,FreeLocal,Married No Kids,2,11.52,2,0,Did Not Respond,2
3799,M,1,0,90478.6,N,D,CC,FreeLocal,High Income Families,31,136.47,1,9,Responded,4
3800,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,2,4,Did Not Respond,3
3801,M,2,1,28313.1,N,M,CC,Budget,High Income Families,3,6.74,2,3,Did Not Respond,1
3803,M,3,2,29616,N,M,CH,FreeLocal,Low Value and No Kids,15,45.5,2,15,Did Not Respond,3
3805,M,1,0,19732.8,N,M,CC,FreeLocal,High Income Families,9,22.44,1,12,Did Not Respond,3
3806,M,2,1,41690.5,Y,S,CC,FreeLocal,High Income Families,6,28.95,2,1,Did Not Respond,1
3808,M,3,2,96.33,N,S,CC,Budget,High Income Families,12,32.88,1,13,Did Not Respond,4
3811,F,3,2,52004.8,N,M,CH,Budget,Low Value and No Kids,6,23.11,3,3,Did Not Respond,1
3821,F,1,0,78851.3,N,S,CC,FreeLocal,High Income Families,6,28.66,4,0,Responded,3
3822,F,2,1,17540.7,Y,S,Auto,Budget,Married No Kids,7,13.45,1,11,Responded,4
3823,F,1,0,83891.9,Y,M,CH,Budget,Low Value and No Kids,15,45.47,4,14,Responded,4
3824,F,3,2,28220.8,N,M,CC,FreeLocal,High Income Families,8,12.46,4,13,Responded,3
3825,F,1,0,28589.1,N,S,CC,FreeLocal,High Income Families,20,87.09,3,7,Responded,1
